tick,matlabTime,carlaTime,dt,egoX,egoY,egoZ,egoYaw,egoSpeed,vxDerived,vyDerived,throttle,brake,steerDeg,targetSpeed,decisionState,selectedCandidate,k2Active,feasibleCount,cteApprox,headErrDeg,cumCollisionCount,newEventsThisTick,goalDist
892,98.7473,119.963,0.1120,-32.782,-134.654,0.000,-0.1113,0.032,0.032,-0.004,1.000,0.000,-22.67,3.20,merge,5,0,5,0.060,-7.68,6568,9,45.226
893,98.8615,120.077,0.1119,-32.780,-134.649,0.000,-0.1105,0.044,0.044,-0.005,1.000,0.000,-22.87,3.20,merge,5,0,5,0.064,-7.63,6578,10,45.221
894,98.9793,120.192,0.1100,-32.780,-134.645,0.000,-0.1095,0.063,0.063,-0.007,1.000,0.000,-16.27,3.20,merge,6,0,6,0.069,-7.57,6588,10,45.217
895,99.0829,120.297,0.1103,-32.778,-134.641,0.000,-0.1084,0.041,0.041,-0.004,1.000,0.000,-12.67,3.20,merge,6,0,6,0.073,-7.51,6597,9,45.213
896,99.2039,120.414,0.1095,-32.777,-134.634,0.000,-0.1075,0.049,0.049,-0.005,1.000,0.000,-12.95,3.20,merge,6,0,6,0.079,-7.46,6607,10,45.207
897,99.3053,120.520,0.1104,-32.777,-134.629,0.000,-0.1064,0.062,0.062,-0.007,1.000,0.000,-13.21,3.20,merge,6,0,6,0.085,-7.40,6616,9,45.202
898,99.4092,120.626,0.1100,-32.775,-134.625,0.000,-0.1052,0.043,0.042,-0.004,1.000,0.000,-19.81,3.20,merge,5,0,5,0.088,-7.33,6625,9,45.198
899,99.5242,120.741,0.1105,-32.772,-134.620,0.000,-0.1041,0.053,0.053,-0.006,1.000,0.000,-24.19,3.20,merge,5,0,5,0.094,-7.27,6635,10,45.192
900,99.6296,120.843,0.1099,-32.769,-134.616,0.000,-0.1027,0.070,0.070,-0.007,1.000,0.000,-24.44,3.20,merge,5,0,5,0.098,-7.18,6644,9,45.187
901,99.7461,120.959,0.1105,-32.766,-134.611,0.000,-0.1010,0.049,0.049,-0.005,1.000,0.000,-17.81,3.20,merge,6,0,6,0.102,-7.09,6654,10,45.181
902,99.8607,121.074,0.1097,-32.763,-134.605,0.000,-0.0996,0.060,0.060,-0.006,1.000,0.000,-14.70,3.20,merge,6,0,6,0.108,-7.00,6664,10,45.175
903,99.9653,121.178,0.1102,-32.760,-134.601,0.000,-0.0979,0.078,0.078,-0.008,1.000,0.000,-15.02,3.20,merge,6,0,6,0.113,-6.91,6673,9,45.170
904,100.0819,121.293,0.1105,-32.757,-134.596,0.000,-0.0964,0.043,0.043,-0.004,1.000,0.000,-15.32,3.20,merge,6,0,6,0.117,-6.83,6683,10,45.164
905,100.1881,121.399,0.1115,-32.753,-134.591,0.000,-0.0949,0.065,0.065,-0.006,1.000,0.000,-15.65,3.20,merge,6,0,6,0.122,-6.74,6692,9,45.158
906,100.3016,121.517,0.1108,-32.749,-134.586,0.000,-0.0931,0.081,0.081,-0.008,1.000,0.000,-16.02,3.20,merge,6,0,6,0.127,-6.63,6702,10,45.151
907,100.4051,121.621,0.1120,-32.745,-134.581,0.000,-0.0918,0.051,0.051,-0.005,1.000,0.000,-16.31,3.20,merge,6,0,6,0.132,-6.56,6711,9,45.145
908,100.5204,121.737,0.1087,-32.741,-134.576,0.000,-0.0905,0.063,0.062,-0.006,1.000,0.000,-16.62,3.20,merge,6,0,6,0.137,-6.49,6721,10,45.138
909,100.6285,121.843,0.1117,-32.738,-134.573,0.000,-0.0889,0.061,0.060,-0.005,1.000,0.000,-16.91,3.20,merge,6,0,6,0.140,-6.39,6730,9,45.134
910,100.7457,121.959,0.1105,-32.734,-134.567,0.000,-0.0877,0.053,0.053,-0.005,1.000,0.000,-17.23,3.20,follow,6,0,6,0.146,-6.33,6740,10,45.127
911,100.8519,122.066,0.1100,-32.731,-134.562,0.000,-0.0863,0.063,0.063,-0.005,1.000,0.000,-17.52,3.20,follow,6,0,6,0.150,-6.24,6749,9,45.121
912,100.9554,122.173,0.1113,-32.727,-134.558,0.000,-0.0852,0.048,0.047,-0.004,1.000,0.000,-17.79,3.20,follow,6,0,6,0.155,-6.18,6758,9,45.116
913,101.0738,122.290,0.1109,-32.724,-134.553,0.000,-0.0837,0.058,0.057,-0.005,1.000,0.000,-18.10,3.20,follow,6,1,0,0.159,-6.10,6768,10,45.110
914,101.1859,122.398,0.1110,-32.720,-134.550,0.000,-0.0820,0.063,0.063,-0.005,1.000,0.000,-18.39,3.20,follow,6,1,0,0.163,-6.00,6777,9,45.105
915,101.2929,122.507,0.1076,-32.717,-134.544,0.000,-0.0811,0.055,0.055,-0.004,1.000,0.000,-24.85,3.20,follow,5,1,0,0.168,-5.95,6786,9,45.099
916,101.3971,122.612,0.1110,-32.715,-134.540,0.000,-0.0795,0.074,0.073,-0.006,1.000,0.000,-18.95,3.20,follow,6,1,0,0.172,-5.86,6795,9,45.094
917,101.5161,122.731,0.1088,-32.712,-134.535,0.000,-0.0785,0.039,0.039,-0.003,1.000,0.000,-25.48,3.20,follow,5,1,0,0.178,-5.80,6805,10,45.088
918,101.6205,122.836,0.1103,-32.710,-134.530,0.000,-0.0776,0.051,0.051,-0.004,1.000,0.000,-29.05,3.20,follow,5,1,0,0.182,-5.75,6814,9,45.083
919,101.7261,122.942,0.1104,-32.708,-134.527,0.000,-0.0764,0.046,0.046,-0.004,1.000,0.000,-22.43,3.20,follow,6,0,6,0.185,-5.68,6823,9,45.079
920,101.8423,123.059,0.1118,-32.704,-134.524,0.000,-0.0752,0.050,0.050,-0.004,1.000,0.000,-19.90,3.20,follow,6,0,6,0.188,-5.61,6833,10,45.075
921,101.9472,123.163,0.1097,-32.702,-134.520,0.000,-0.0744,0.047,0.047,-0.003,1.000,0.000,-20.12,3.20,follow,6,0,6,0.192,-5.56,6842,9,45.070
922,102.0676,123.281,0.1116,-32.698,-134.515,0.000,-0.0732,0.049,0.049,-0.004,1.000,0.000,-20.39,3.20,follow,6,0,6,0.196,-5.50,6852,10,45.064
923,102.1829,123.396,0.1092,-32.695,-134.512,0.000,-0.0719,0.054,0.054,-0.004,1.000,0.000,-20.62,3.20,follow,6,0,6,0.200,-5.42,6861,9,45.060
924,102.2948,123.504,0.1101,-32.692,-134.507,0.000,-0.0710,0.051,0.051,-0.004,1.000,0.000,-20.87,3.20,merge,6,0,6,0.204,-5.37,6870,9,45.054
925,102.3988,123.615,0.1122,-32.689,-134.503,0.000,-0.0698,0.067,0.067,-0.005,1.000,0.000,-21.13,3.20,merge,6,0,6,0.209,-5.30,6879,9,45.049
926,102.5049,123.721,0.1109,-32.686,-134.499,0.000,-0.0685,0.049,0.048,-0.003,1.000,0.000,-27.79,3.20,merge,5,0,5,0.213,-5.23,6888,9,45.044
927,102.6107,123.828,0.1109,-32.684,-134.494,0.000,-0.0673,0.055,0.055,-0.004,1.000,0.000,-34.44,3.20,merge,4,0,4,0.217,-5.16,6897,9,45.039
928,102.7369,123.950,0.1112,-32.682,-134.491,0.000,-0.0662,0.041,0.041,-0.003,1.000,0.000,-31.06,3.20,merge,5,0,5,0.221,-5.09,6907,10,45.035
929,102.8397,124.056,0.1090,-32.681,-134.487,0.000,-0.0656,0.039,0.039,-0.003,1.000,0.000,-31.18,3.20,merge,5,0,5,0.224,-5.06,6916,9,45.031
930,102.9462,124.162,0.1070,-32.679,-134.484,0.000,-0.0647,0.051,0.051,-0.003,1.000,0.000,-24.76,3.20,merge,6,0,6,0.228,-5.01,6925,9,45.027
931,103.0537,124.268,0.1074,-32.677,-134.480,0.000,-0.0637,0.036,0.036,-0.002,1.000,0.000,-22.41,3.20,merge,6,0,6,0.231,-4.95,6934,9,45.023
932,103.1625,124.378,0.1076,-32.676,-134.475,0.000,-0.0629,0.044,0.044,-0.003,1.000,0.000,-22.62,3.20,merge,6,0,6,0.236,-4.90,6943,9,45.019
933,103.2735,124.487,0.1096,-32.674,-134.472,0.000,-0.0615,0.059,0.059,-0.004,1.000,0.000,-22.85,3.20,merge,6,1,0,0.239,-4.82,6952,9,45.015
934,103.3822,124.595,0.1112,-32.673,-134.466,0.000,-0.0609,0.049,0.049,-0.003,1.000,0.000,-29.52,3.20,merge,1,1,0,0.245,-4.79,6961,9,45.009
935,103.6359,124.706,0.1096,-32.671,-134.463,0.000,-0.0597,0.055,0.055,-0.003,1.000,0.000,-35.00,3.20,merge,1,1,0,0.248,-4.72,6968,7,45.006
936,104.1895,125.039,0.3274,-32.670,-134.460,0.000,-0.0595,0.014,0.014,-0.001,1.000,0.000,-15.36,3.20,merge,7,1,0,0.251,-4.71,6973,5,45.003
937,104.8279,125.608,0.5740,-32.669,-134.457,0.000,-0.0592,0.019,0.019,-0.001,1.000,0.000,19.09,3.20,merge,15,0,1,0.254,-4.69,6979,6,44.999
938,105.0654,126.177,0.5401,-32.665,-134.449,0.000,-0.0597,0.045,0.045,-0.003,1.000,0.000,35.00,3.20,merge,13,0,3,0.262,-4.72,6984,5,44.991
939,105.5178,126.490,0.2930,-32.659,-134.435,0.000,-0.0607,0.058,0.057,-0.003,1.000,0.000,35.00,3.20,merge,15,0,1,0.276,-4.78,6990,6,44.976
940,105.8379,126.855,0.3747,-32.642,-134.411,0.000,-0.0559,0.179,0.179,-0.010,1.000,0.000,35.00,3.20,merge,15,0,1,0.299,-4.50,6995,5,44.947
941,106.0017,127.125,0.3080,-32.617,-134.371,0.000,-0.0427,0.337,0.337,-0.014,1.000,0.000,35.00,3.20,merge,12,0,4,0.339,-3.75,7000,5,44.899
942,106.1780,127.319,0.1772,-32.583,-134.325,0.000,-0.0257,0.301,0.301,-0.008,1.000,0.000,34.43,3.20,follow,12,0,3,0.384,-2.78,7006,6,44.842
943,106.3652,127.497,0.1853,-32.548,-134.279,0.000,-0.0093,0.322,0.322,-0.003,1.000,0.000,23.31,3.20,follow,6,0,7,0.430,-1.83,7012,6,44.784
944,106.5528,127.673,0.1914,-32.513,-134.234,0.000,0.0058,0.318,0.318,0.002,1.000,0.000,11.83,3.20,follow,5,0,5,0.473,-0.97,7018,6,44.728
945,106.8505,127.857,0.1772,-32.478,-134.190,0.000,0.0196,0.277,0.277,0.005,1.000,0.000,1.20,3.20,follow,5,0,5,0.517,-0.18,7023,5,44.672
946,107.0828,128.145,0.2814,-32.458,-134.162,0.000,0.0250,0.151,0.151,0.004,1.000,0.000,-15.68,3.20,follow,1,1,0,0.545,0.13,7028,5,44.636
947,107.3193,128.419,0.2498,-32.415,-134.118,0.000,0.0441,0.183,0.183,0.008,1.000,0.000,-0.69,3.20,follow,10,0,6,0.587,1.23,7034,6,44.576
948,107.6703,128.720,0.2810,-32.383,-134.092,0.000,0.0557,0.088,0.087,0.005,1.000,0.000,0.03,3.20,follow,10,0,6,0.612,1.89,7040,6,44.537
949,107.8868,129.000,0.3067,-32.360,-134.057,0.000,0.0648,0.155,0.155,0.010,1.000,0.000,18.43,3.20,merge,15,1,0,0.647,2.41,7046,6,44.495
950,108.2439,129.313,0.2997,-32.335,-134.033,0.000,0.0717,0.142,0.142,0.010,1.000,0.000,0.45,3.20,merge,10,0,6,0.671,2.81,7052,6,44.460
951,108.4922,129.579,0.2980,-32.307,-134.000,0.000,0.0804,0.151,0.150,0.012,1.000,0.000,18.33,3.20,merge,15,1,0,0.703,3.31,7060,8,44.418
952,108.7203,129.831,0.2334,-32.280,-133.977,0.000,0.0899,0.165,0.165,0.015,1.000,0.000,4.33,3.20,merge,6,0,6,0.725,3.85,7067,7,44.384
953,109.0260,130.048,0.2278,-32.253,-133.941,0.000,0.0993,0.166,0.165,0.016,1.000,0.000,-9.34,3.20,merge,7,0,7,0.761,4.39,7074,7,44.338
954,109.2246,130.345,0.3099,-32.227,-133.916,0.000,0.1087,0.173,0.172,0.019,1.000,0.000,-27.93,3.20,merge,7,0,7,0.785,4.93,7080,6,44.303
955,109.4122,130.534,0.1947,-32.202,-133.898,0.000,0.1191,0.148,0.147,0.018,1.000,0.000,-31.68,4.00,cruise,8,0,8,0.803,5.52,7086,6,44.274
956,109.9541,130.822,0.1867,-32.191,-133.881,0.000,0.1230,0.027,0.027,0.003,1.000,0.000,-32.41,3.20,follow,8,0,10,0.819,5.74,7091,5,44.254
957,110.1610,131.275,0.5407,-32.184,-133.874,0.000,0.1251,0.051,0.050,0.006,1.000,0.000,-35.00,3.20,follow,3,0,3,0.826,5.87,7096,5,44.244
958,110.3640,131.465,0.2022,-32.175,-133.869,0.000,0.1281,0.061,0.060,0.008,1.000,0.000,-35.00,3.20,follow,3,0,3,0.831,6.04,7101,5,44.235
959,110.5772,131.680,0.2102,-32.165,-133.860,0.000,0.1314,0.064,0.063,0.008,1.000,0.000,-35.00,3.20,follow,3,0,3,0.840,6.23,7107,6,44.222
960,110.9395,131.993,0.2122,-32.155,-133.848,0.000,0.1340,0.019,0.019,0.002,1.000,0.000,-22.27,3.20,follow,14,0,2,0.851,6.38,7114,7,44.207
961,111.1116,132.247,0.3346,-32.147,-133.838,0.000,0.1361,0.069,0.068,0.009,1.000,0.000,-25.91,3.20,follow,9,0,7,0.862,6.50,7120,6,44.193
962,111.2495,132.396,0.1774,-32.140,-133.829,0.000,0.1378,0.082,0.082,0.011,1.000,0.000,-35.00,3.20,merge,8,0,1,0.870,6.60,7125,5,44.182
963,111.3985,132.551,0.1397,-32.132,-133.820,0.000,0.1405,0.080,0.079,0.011,1.000,0.000,-35.00,3.20,merge,8,0,2,0.879,6.75,7131,6,44.170
964,111.5291,132.683,0.1467,-32.124,-133.816,0.000,0.1439,0.068,0.068,0.010,1.000,0.000,-35.00,3.20,merge,8,0,3,0.883,6.94,7136,5,44.162
965,111.6844,132.838,0.1337,-32.115,-133.812,0.000,0.1483,0.068,0.067,0.010,1.000,0.000,-35.00,3.20,merge,8,0,4,0.886,7.19,7142,6,44.154
966,111.8300,132.990,0.1540,-32.107,-133.807,0.000,0.1520,0.088,0.087,0.013,1.000,0.000,-35.00,3.20,merge,8,0,9,0.892,7.41,7147,5,44.145
967,111.9661,133.116,0.1449,-32.103,-133.798,0.000,0.1537,0.065,0.064,0.010,1.000,0.000,-35.00,3.20,merge,8,0,8,0.900,7.51,7153,6,44.135
968,112.1137,133.272,0.1340,-32.099,-133.788,0.000,0.1546,0.064,0.063,0.010,1.000,0.000,-35.00,3.20,merge,7,0,7,0.910,7.56,7158,5,44.125
969,112.2550,133.402,0.1525,-32.096,-133.782,0.000,0.1556,0.051,0.050,0.008,1.000,0.000,-35.00,3.20,merge,8,0,8,0.916,7.62,7164,6,44.118
970,112.4085,133.561,0.1431,-32.090,-133.776,0.000,0.1571,0.058,0.057,0.009,1.000,0.000,-35.00,3.20,merge,8,0,9,0.922,7.70,7170,6,44.110
971,112.5614,133.713,0.1483,-32.085,-133.769,0.000,0.1584,0.067,0.066,0.011,1.000,0.000,-35.00,3.20,merge,8,0,9,0.929,7.78,7176,6,44.101
972,112.7081,133.863,0.1547,-32.080,-133.761,0.000,0.1594,0.063,0.063,0.010,1.000,0.000,-35.00,3.20,merge,8,0,9,0.937,7.84,7182,6,44.092
973,112.8555,134.018,0.1437,-32.075,-133.753,0.000,0.1606,0.049,0.049,0.008,1.000,0.000,-35.00,4.00,cruise,8,0,8,0.944,7.90,7187,5,44.083
974,112.9840,134.145,0.1495,-32.071,-133.749,0.000,0.1625,0.049,0.048,0.008,1.000,0.000,-35.00,3.20,merge,8,0,8,0.949,8.01,7192,5,44.077
975,113.1218,134.276,0.1279,-32.066,-133.747,0.000,0.1653,0.039,0.038,0.006,1.000,0.000,-35.00,3.20,merge,8,0,8,0.951,8.17,7198,6,44.072
976,113.2651,134.410,0.1360,-32.060,-133.745,0.000,0.1684,0.045,0.044,0.007,1.000,0.000,-35.00,3.20,merge,8,0,8,0.952,8.35,7203,5,44.068
977,113.4199,134.560,0.1477,-32.055,-133.741,0.000,0.1712,0.066,0.065,0.011,1.000,0.000,-35.00,3.20,merge,8,0,8,0.956,8.51,7209,6,44.061
978,113.5549,134.714,0.1538,-32.052,-133.729,0.000,0.1721,0.067,0.066,0.011,1.000,0.000,-35.00,3.20,merge,8,0,8,0.968,8.56,7214,5,44.050
979,113.6827,134.844,0.1312,-32.050,-133.721,0.000,0.1730,0.063,0.062,0.011,1.000,0.000,-35.00,3.20,merge,8,0,8,0.976,8.61,7220,6,44.042
980,113.8045,134.968,0.1257,-32.046,-133.714,0.000,0.1741,0.062,0.061,0.011,1.000,0.000,-35.00,3.20,merge,8,0,8,0.983,8.67,7224,4,44.034
981,113.9394,135.095,0.1256,-32.041,-133.710,0.000,0.1761,0.059,0.059,0.010,1.000,0.000,-35.00,3.20,merge,8,0,8,0.987,8.79,7230,6,44.028
982,114.0727,135.224,0.1342,-32.037,-133.704,0.000,0.1781,0.056,0.056,0.010,1.000,0.000,-35.00,3.20,merge,8,0,8,0.992,8.91,7235,5,44.021
983,114.2068,135.362,0.1340,-32.033,-133.699,0.000,0.1804,0.059,0.058,0.011,1.000,0.000,-35.00,3.20,merge,8,0,8,0.997,9.03,7239,4,44.014
984,114.3314,135.494,0.1321,-32.029,-133.694,0.000,0.1826,0.052,0.051,0.009,1.000,0.000,-35.00,3.20,merge,8,0,8,1.002,9.16,7244,5,44.008
985,114.4674,135.626,0.1257,-32.025,-133.689,0.000,0.1847,0.058,0.057,0.011,1.000,0.000,-35.00,3.20,merge,8,0,8,1.007,9.28,7249,5,44.002
986,114.5938,135.760,0.1363,-32.022,-133.682,0.000,0.1864,0.064,0.063,0.012,1.000,0.000,-35.00,4.00,cruise,8,0,8,1.014,9.38,7254,5,43.994
987,114.7173,135.886,0.1267,-32.019,-133.674,0.000,0.1876,0.064,0.063,0.012,1.000,0.000,-35.00,4.00,cruise,8,0,8,1.022,9.45,7259,5,43.986
988,114.8593,136.015,0.1256,-32.016,-133.667,0.000,0.1890,0.062,0.061,0.012,1.000,0.000,-35.00,4.00,cruise,7,0,7,1.030,9.53,7265,6,43.978
989,114.9783,136.145,0.1421,-32.013,-133.660,0.000,0.1906,0.059,0.058,0.011,1.000,0.000,-35.00,4.00,cruise,6,0,6,1.037,9.62,7269,4,43.970
990,115.1199,136.275,0.1172,-32.009,-133.653,0.000,0.1924,0.062,0.061,0.012,1.000,0.000,-35.00,4.00,cruise,7,0,7,1.043,9.72,7275,6,43.963
991,115.2653,136.427,0.1426,-32.005,-133.646,0.000,0.1951,0.065,0.064,0.013,1.000,0.000,-35.00,3.20,merge,8,0,8,1.050,9.88,7280,5,43.955
992,115.3966,136.557,0.1432,-32.001,-133.641,0.000,0.1978,0.054,0.053,0.011,1.000,0.000,-35.00,3.20,merge,8,0,8,1.054,10.03,7286,6,43.949
993,115.5240,136.681,0.1312,-31.997,-133.635,0.000,0.1999,0.068,0.067,0.014,1.000,0.000,-35.00,3.20,merge,8,0,8,1.061,10.15,7291,5,43.941
994,115.6537,136.809,0.1277,-31.995,-133.626,0.000,0.2012,0.061,0.060,0.012,1.000,0.000,-35.00,3.20,merge,8,0,8,1.070,10.23,7296,5,43.932
995,115.7995,136.960,0.1321,-31.993,-133.618,0.000,0.2026,0.052,0.051,0.010,1.000,0.000,-35.00,3.20,merge,8,0,8,1.078,10.31,7302,6,43.925
996,115.9307,137.089,0.1407,-31.990,-133.613,0.000,0.2039,0.046,0.045,0.009,1.000,0.000,-35.00,3.20,merge,7,0,7,1.083,10.38,7306,4,43.919
997,116.0704,137.227,0.1352,-31.987,-133.608,0.000,0.2056,0.050,0.049,0.010,1.000,0.000,-35.00,3.20,merge,8,0,8,1.088,10.48,7312,6,43.913
998,116.2131,137.379,0.1412,-31.984,-133.602,0.000,0.2077,0.049,0.048,0.010,1.000,0.000,-35.00,3.20,merge,8,0,8,1.094,10.60,7317,5,43.907
999,116.3485,137.510,0.1430,-31.982,-133.597,0.000,0.2094,0.046,0.045,0.010,1.000,0.000,-35.00,3.20,merge,8,0,8,1.099,10.70,7322,5,43.901
1000,116.4811,137.646,0.1320,-31.979,-133.591,0.000,0.2110,0.043,0.042,0.009,1.000,0.000,-35.00,3.20,merge,8,0,8,1.104,10.79,7327,5,43.895
